date,contract,board,rank,member_enc,qty,chg,member
2024-09-03,CU2409,volume,9,%B6%AB%D6%A4%C6%DA%BB%F5,1730,250.0,东证期货
2024-09-03,CU2409,volume,10,%CE%E5%BF%F3%C6%DA%BB%F5,1665,-52.0,五矿期货
2024-09-03,CU2409,volume,11,%B9%FA%C3%B3%C6%DA%BB%F5,1575,-15.0,国贸期货
2024-09-03,CU2409,volume,12,%B7%BD%D5%FD%D6%D0%C6%DA,1560,-605.0,方正中期
2024-09-03,CU2409,volume,13,%BD%A8%D0%C5%C6%DA%BB%F5,1550,435.0,建信期货
2024-09-03,CU2409,volume,14,%CE%EF%B2%FA%D6%D0%B4%F3,1275,900.0,物产中大
2024-09-03,CU2409,volume,15,%C9%EA%CD%F2%C6%DA%BB%F5,980,285.0,申万期货
2024-09-03,CU2409,volume,16,%BA%A3%CD%A8%C6%DA%BB%F5,955,510.0,海通期货
2024-09-03,CU2409,volume,17,%C9%BD%BD%F0%C6%DA%BB%F5,840,135.0,山金期货
2024-09-03,CU2409,volume,18,%B9%FA%C1%AA%C6%DA%BB%F5,800,575.0,国联期货
2024-09-03,CU2409,volume,19,%BB%AA%F6%CE%C6%DA%BB%F5,765,459.0,华鑫期货
2024-09-03,CU2409,volume,20,%B6%AB%CE%E2%C6%DA%BB%F5,690,-65.0,东吴期货
2024-09-03,CU2409,volume,999,TOTAL,36890,,TOTAL
2024-09-03,CU2409,long,1,%CD%AD%B9%DA%BD%F0%D4%B4,5775,-1505.0,铜冠金源
2024-09-03,CU2409,long,2,%B9%FA%CC%A9%BE%FD%B0%B2,4495,435.0,国泰君安
2024-09-03,CU2409,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,4390,85.0,金瑞期货
2024-09-03,CU2409,long,4,%BD%A8%D0%C5%C6%DA%BB%F5,2435,-865.0,建信期货
2024-09-03,CU2409,long,5,%D6%D0%D0%C5%C6%DA%BB%F5,2355,-1015.0,中信期货
2024-09-03,CU2409,long,6,%CE%E5%BF%F3%C6%DA%BB%F5,2190,-160.0,五矿期货
2024-09-03,CU2409,long,7,%D6%D0%BA%BD%C6%DA%BB%F5,1930,0.0,中航期货
2024-09-03,CU2409,long,8,%B6%AB%D6%A4%C6%DA%BB%F5,1425,-10.0,东证期货
2024-09-03,CU2409,long,9,%C8%F0%B4%EF%C6%DA%BB%F5,1380,40.0,瑞达期货
2024-09-03,CU2409,long,10,%BA%EB%D2%B5%C6%DA%BB%F5,1270,5.0,弘业期货
2024-09-03,CU2409,long,11,%D4%C6%B3%BF%C6%DA%BB%F5,1180,1180.0,云晨期货
2024-09-03,CU2409,long,12,%D6%D0%D0%C5%BD%A8%CD%B6,1040,-30.0,中信建投
2024-09-03,CU2409,long,13,%B9%E3%D6%DD%C6%DA%BB%F5,1035,-405.0,广州期货
2024-09-03,CU2409,long,14,%C9%EA%CD%F2%C6%DA%BB%F5,1015,-90.0,申万期货
2024-09-03,CU2409,long,15,%BB%AA%CC%A9%C6%DA%BB%F5,1015,-40.0,华泰期货
2024-09-03,CU2409,long,16,%D2%BB%B5%C2%C6%DA%BB%F5,950,165.0,一德期货
2024-09-03,CU2409,long,17,%D2%F8%BA%D3%C6%DA%BB%F5,915,80.0,银河期货
2024-09-03,CU2409,long,18,%B9%FA%C3%B3%C6%DA%BB%F5,835,-15.0,国贸期货
2024-09-03,CU2409,long,19,%B6%AB%CE%E2%C6%DA%BB%F5,735,30.0,东吴期货
2024-09-03,CU2409,long,20,%B7%BD%D5%FD%D6%D0%C6%DA,720,-735.0,方正中期
2024-09-03,CU2409,long,999,TOTAL,37085,,TOTAL
2024-09-03,CU2409,short,1,%BD%F0%C8%F0%C6%DA%BB%F5,8525,225.0,金瑞期货
2024-09-03,CU2409,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,5300,-705.0,中信期货
2024-09-03,CU2409,short,3,%C9%BD%BD%F0%C6%DA%BB%F5,2950,-205.0,山金期货
2024-09-03,CU2409,short,4,%B9%FA%CC%A9%BE%FD%B0%B2,2235,-320.0,国泰君安
2024-09-03,CU2409,short,5,%D2%F8%BA%D3%C6%DA%BB%F5,2235,-90.0,银河期货
2024-09-03,CU2409,short,6,%D6%D0%C1%B8%C6%DA%BB%F5,2205,220.0,中粮期货
2024-09-03,CU2409,short,7,%CD%AD%B9%DA%BD%F0%D4%B4,1580,-780.0,铜冠金源
2024-09-03,CU2409,short,8,%CE%E5%BF%F3%C6%DA%BB%F5,1570,15.0,五矿期货
2024-09-03,CU2409,short,9,%BB%AA%CC%A9%C6%DA%BB%F5,1245,40.0,华泰期货
2024-09-03,CU2409,short,10,%B6%AB%D6%A4%C6%DA%BB%F5,1225,-150.0,东证期货
2024-09-03,CU2409,short,11,%B9%FA%C3%B3%C6%DA%BB%F5,1170,-170.0,国贸期货
2024-09-03,CU2409,short,12,%D4%C6%B3%BF%C6%DA%BB%F5,1120,750.0,云晨期货
2024-09-03,CU2409,short,13,%D2%BB%B5%C2%C6%DA%BB%F5,965,-45.0,一德期货
2024-09-03,CU2409,short,14,%B9%FA%CD%B6%B0%B2%D0%C5,935,-380.0,国投安信
2024-09-03,CU2409,short,15,%C4%CF%BB%AA%C6%DA%BB%F5,890,-115.0,南华期货
2024-09-03,CU2409,short,16,%D6%D0%CC%A9%C6%DA%BB%F5,800,-40.0,中泰期货
2024-09-03,CU2409,short,17,%D6%D0%D0%C5%BD%A8%CD%B6,775,0.0,中信建投
2024-09-03,CU2409,short,18,%BA%A3%CD%A8%C6%DA%BB%F5,695,-70.0,海通期货
2024-09-03,CU2409,short,19,%B9%E3%B7%A2%C6%DA%BB%F5,685,170.0,广发期货
2024-09-03,CU2409,short,20,%B9%E2%B4%F3%C6%DA%BB%F5,540,-25.0,光大期货
2024-09-03,CU2409,short,999,TOTAL,37645,,TOTAL
2024-09-04,CU2409,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,5650,1030.0,金瑞期货
2024-09-04,CU2409,volume,2,%D4%C6%B3%BF%C6%DA%BB%F5,3455,435.0,云晨期货
2024-09-04,CU2409,volume,3,%B9%FA%CC%A9%BE%FD%B0%B2,3445,610.0,国泰君安
2024-09-04,CU2409,volume,4,%D6%D0%D0%C5%C6%DA%BB%F5,2705,-85.0,中信期货
2024-09-04,CU2409,volume,5,%BB%AA%CE%C5%C6%DA%BB%F5,2560,490.0,华闻期货
2024-09-04,CU2409,volume,6,%B9%E2%B4%F3%C6%DA%BB%F5,2075,30.0,光大期货
2024-09-04,CU2409,volume,7,%B9%FA%C1%AA%C6%DA%BB%F5,2040,1240.0,国联期货
2024-09-04,CU2409,volume,8,%B6%AB%D6%A4%C6%DA%BB%F5,1965,235.0,东证期货
2024-09-04,CU2409,volume,9,%CE%E5%BF%F3%C6%DA%BB%F5,1910,245.0,五矿期货
2024-09-04,CU2409,volume,10,%BD%A8%D0%C5%C6%DA%BB%F5,1855,305.0,建信期货
2024-09-04,CU2409,volume,11,%D2%F8%BA%D3%C6%DA%BB%F5,1755,-105.0,银河期货
2024-09-04,CU2409,volume,12,%B9%FA%C3%B3%C6%DA%BB%F5,1680,105.0,国贸期货
2024-09-04,CU2409,volume,13,%D6%D0%C1%B8%C6%DA%BB%F5,1615,1005.0,中粮期货
2024-09-04,CU2409,volume,14,%CD%AD%B9%DA%BD%F0%D4%B4,1440,-1825.0,铜冠金源
2024-09-04,CU2409,volume,15,%B7%BD%D5%FD%D6%D0%C6%DA,1125,-435.0,方正中期
2024-09-04,CU2409,volume,16,%C9%EA%CD%F2%C6%DA%BB%F5,945,-35.0,申万期货
2024-09-04,CU2409,volume,17,%D6%D0%D6%DD%C6%DA%BB%F5,870,700.0,中州期货
2024-09-04,CU2409,volume,18,%BA%A3%CD%A8%C6%DA%BB%F5,820,-135.0,海通期货
2024-09-04,CU2409,volume,19,%D6%D0%BB%D4%C6%DA%BB%F5,760,375.0,中辉期货
2024-09-04,CU2409,volume,20,%C9%BD%BD%F0%C6%DA%BB%F5,715,-125.0,山金期货
2024-09-04,CU2409,volume,999,TOTAL,39385,,TOTAL
2024-09-04,CU2409,long,1,%B9%FA%CC%A9%BE%FD%B0%B2,4895,400.0,国泰君安
2024-09-04,CU2409,long,2,%CD%AD%B9%DA%BD%F0%D4%B4,4665,-1110.0,铜冠金源
2024-09-04,CU2409,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,4045,-345.0,金瑞期货
2024-09-04,CU2409,long,4,%D6%D0%BA%BD%C6%DA%BB%F5,1705,-225.0,中航期货
2024-09-04,CU2409,long,5,%CE%E5%BF%F3%C6%DA%BB%F5,1700,-490.0,五矿期货
2024-09-04,CU2409,long,6,%D6%D0%D0%C5%C6%DA%BB%F5,1695,-660.0,中信期货
2024-09-04,CU2409,long,7,%BD%A8%D0%C5%C6%DA%BB%F5,1435,-1000.0,建信期货
2024-09-04,CU2409,long,8,%C8%F0%B4%EF%C6%DA%BB%F5,1390,10.0,瑞达期货
2024-09-04,CU2409,long,9,%D4%C6%B3%BF%C6%DA%BB%F5,1305,125.0,云晨期货
2024-09-04,CU2409,long,10,%B6%AB%D6%A4%C6%DA%BB%F5,1290,-135.0,东证期货
2024-09-04,CU2409,long,11,%D2%BB%B5%C2%C6%DA%BB%F5,1115,165.0,一德期货
2024-09-04,CU2409,long,12,%D6%D0%D0%C5%BD%A8%CD%B6,1080,40.0,中信建投
2024-09-04,CU2409,long,13,%BA%EB%D2%B5%C6%DA%BB%F5,1040,-230.0,弘业期货
2024-09-04,CU2409,long,14,%B9%E3%D6%DD%C6%DA%BB%F5,1000,-35.0,广州期货
2024-09-04,CU2409,long,15,%BB%AA%CC%A9%C6%DA%BB%F5,975,-40.0,华泰期货
2024-09-04,CU2409,long,16,%C9%EA%CD%F2%C6%DA%BB%F5,955,-60.0,申万期货
2024-09-04,CU2409,long,17,%D2%F8%BA%D3%C6%DA%BB%F5,930,15.0,银河期货
2024-09-04,CU2409,long,18,%B7%BD%D5%FD%D6%D0%C6%DA,760,40.0,方正中期
2024-09-04,CU2409,long,19,%B9%FA%C3%B3%C6%DA%BB%F5,660,-175.0,国贸期货
2024-09-04,CU2409,long,20,%BB%AA%F6%CE%C6%DA%BB%F5,635,-25.0,华鑫期货
2024-09-04,CU2409,long,999,TOTAL,33275,,TOTAL
2024-09-04,CU2409,short,1,%BD%F0%C8%F0%C6%DA%BB%F5,8520,-5.0,金瑞期货
2024-09-04,CU2409,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,4845,-455.0,中信期货
2024-09-04,CU2409,short,3,%C9%BD%BD%F0%C6%DA%BB%F5,2680,-270.0,山金期货
2024-09-04,CU2409,short,4,%D2%F8%BA%D3%C6%DA%BB%F5,2195,-40.0,银河期货
2024-09-04,CU2409,short,5,%CE%E5%BF%F3%C6%DA%BB%F5,1870,300.0,五矿期货
2024-09-04,CU2409,short,6,%B9%FA%CC%A9%BE%FD%B0%B2,1700,-535.0,国泰君安
2024-09-04,CU2409,short,7,%D6%D0%C1%B8%C6%DA%BB%F5,1665,-540.0,中粮期货
2024-09-04,CU2409,short,8,%CD%AD%B9%DA%BD%F0%D4%B4,1480,-100.0,铜冠金源
2024-09-04,CU2409,short,9,%BB%AA%CC%A9%C6%DA%BB%F5,1195,-50.0,华泰期货
2024-09-04,CU2409,short,10,%B6%AB%D6%A4%C6%DA%BB%F5,915,-310.0,东证期货
2024-09-04,CU2409,short,11,%B9%FA%CD%B6%B0%B2%D0%C5,880,-55.0,国投安信
2024-09-04,CU2409,short,12,%D2%BB%B5%C2%C6%DA%BB%F5,815,-150.0,一德期货
2024-09-04,CU2409,short,13,%C4%CF%BB%AA%C6%DA%BB%F5,795,-95.0,南华期货
2024-09-04,CU2409,short,14,%D6%D0%CC%A9%C6%DA%BB%F5,790,-10.0,中泰期货
2024-09-04,CU2409,short,15,%B9%FA%C3%B3%C6%DA%BB%F5,775,-395.0,国贸期货
2024-09-04,CU2409,short,16,%BA%A3%CD%A8%C6%DA%BB%F5,690,-5.0,海通期货
2024-09-04,CU2409,short,17,%D6%D0%D0%C5%BD%A8%CD%B6,685,-90.0,中信建投
2024-09-04,CU2409,short,18,%B9%E3%B7%A2%C6%DA%BB%F5,595,-90.0,广发期货
2024-09-04,CU2409,short,19,%B9%E2%B4%F3%C6%DA%BB%F5,545,5.0,光大期货
2024-09-04,CU2409,short,20,%D7%CF%BD%F0%CC%EC%B7%E7,370,125.0,紫金天风
2024-09-04,CU2409,short,999,TOTAL,34005,,TOTAL
2024-09-24,CU2410,volume,1,%D6%D0%D0%C5%C6%DA%BB%F5,26318,6317.0,中信期货
2024-09-24,CU2410,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,17417,42.0,国泰君安
2024-09-24,CU2410,volume,3,%B6%AB%D6%A4%C6%DA%BB%F5,14296,1396.0,东证期货
2024-09-24,CU2410,volume,4,%BD%F0%C8%F0%C6%DA%BB%F5,8478,-459.0,金瑞期货
2024-09-24,CU2410,volume,5,%BA%A3%CD%A8%C6%DA%BB%F5,6892,-2324.0,海通期货
2024-09-24,CU2410,volume,6,%B9%FA%CD%B6%B0%B2%D0%C5,6707,3994.0,国投安信
2024-09-24,CU2410,volume,7,%CE%E5%BF%F3%C6%DA%BB%F5,6172,3496.0,五矿期货
2024-09-24,CU2410,volume,8,%BB%AA%CC%A9%C6%DA%BB%F5,4880,-1513.0,华泰期货
2024-09-24,CU2410,volume,9,%C4%CF%BB%AA%C6%DA%BB%F5,4878,2248.0,南华期货
2024-09-24,CU2410,volume,10,%D2%F8%BA%D3%C6%DA%BB%F5,4717,1566.0,银河期货
2024-09-24,CU2410,volume,11,%B7%BD%D5%FD%D6%D0%C6%DA,3995,-708.0,方正中期
2024-09-24,CU2410,volume,12,%B9%FA%D0%C5%C6%DA%BB%F5,2755,-1263.0,国信期货
2024-09-24,CU2410,volume,13,%D6%D0%CC%A9%C6%DA%BB%F5,2722,583.0,中泰期货
2024-09-24,CU2410,volume,14,%CD%AD%B9%DA%BD%F0%D4%B4,2647,585.0,铜冠金源
2024-09-24,CU2410,volume,15,%D5%D0%C9%CC%C6%DA%BB%F5,2521,1792.0,招商期货
2024-09-24,CU2410,volume,16,%D5%E3%C9%CC%C6%DA%BB%F5,2416,540.0,浙商期货
2024-09-24,CU2410,volume,17,%BD%F0%D4%AA%C6%DA%BB%F5,2311,1915.0,金元期货
2024-09-24,CU2410,volume,18,%BD%A8%D0%C5%C6%DA%BB%F5,2161,482.0,建信期货
2024-09-24,CU2410,volume,19,%B9%E3%B7%A2%C6%DA%BB%F5,2153,-152.0,广发期货
2024-09-24,CU2410,volume,20,%BB%AA%CE%C5%C6%DA%BB%F5,2102,44.0,华闻期货
2024-09-24,CU2410,volume,999,TOTAL,126538,,TOTAL
2024-09-24,CU2410,long,1,%B9%FA%CC%A9%BE%FD%B0%B2,11147,-567.0,国泰君安
2024-09-24,CU2410,long,2,%BD%F0%C8%F0%C6%DA%BB%F5,9563,139.0,金瑞期货
2024-09-24,CU2410,long,3,%D6%D0%D0%C5%C6%DA%BB%F5,6247,-5202.0,中信期货
2024-09-24,CU2410,long,4,%CD%AD%B9%DA%BD%F0%D4%B4,5510,-1292.0,铜冠金源
2024-09-24,CU2410,long,5,%B6%AB%D6%A4%C6%DA%BB%F5,4639,-347.0,东证期货
2024-09-24,CU2410,long,6,%D4%C6%B3%BF%C6%DA%BB%F5,4317,-117.0,云晨期货
2024-09-24,CU2410,long,7,%CE%E5%BF%F3%C6%DA%BB%F5,3754,448.0,五矿期货
2024-09-24,CU2410,long,8,%D6%D0%C1%B8%C6%DA%BB%F5,3623,-63.0,中粮期货
2024-09-24,CU2410,long,9,%D2%F8%BA%D3%C6%DA%BB%F5,2943,-383.0,银河期货
2024-09-24,CU2410,long,10,%B9%E3%D6%DD%C6%DA%BB%F5,2406,430.0,广州期货
2024-09-24,CU2410,long,11,%BA%A3%CD%A8%C6%DA%BB%F5,2391,-457.0,海通期货
2024-09-24,CU2410,long,12,%B7%BD%D5%FD%D6%D0%C6%DA,2101,-332.0,方正中期
2024-09-24,CU2410,long,13,%D6%D0%BA%BD%C6%DA%BB%F5,1821,-138.0,中航期货
2024-09-24,CU2410,long,14,%C4%CF%BB%AA%C6%DA%BB%F5,1769,-377.0,南华期货
2024-09-24,CU2410,long,15,%C8%F0%B4%EF%C6%DA%BB%F5,1698,-25.0,瑞达期货
2024-09-24,CU2410,long,16,%BA%EB%D2%B5%C6%DA%BB%F5,1674,-105.0,弘业期货
2024-09-24,CU2410,long,17,%B9%FA%CD%B6%B0%B2%D0%C5,1634,-949.0,国投安信
2024-09-24,CU2410,long,18,%B1%A6%B3%C7%C6%DA%BB%F5,1504,17.0,宝城期货
2024-09-24,CU2410,long,19,%BD%A8%D0%C5%C6%DA%BB%F5,1452,-828.0,建信期货
2024-09-24,CU2410,long,20,%D6%D0%D0%C5%BD%A8%CD%B6,1405,-179.0,中信建投
2024-09-24,CU2410,long,999,TOTAL,71598,,TOTAL
2024-09-24,CU2410,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,8951,-3508.0,中信期货
2024-09-24,CU2410,short,2,%BD%F0%C8%F0%C6%DA%BB%F5,7490,-3278.0,金瑞期货
2024-09-24,CU2410,short,3,%CE%E5%BF%F3%C6%DA%BB%F5,4581,-739.0,五矿期货
2024-09-24,CU2410,short,4,%B9%FA%CC%A9%BE%FD%B0%B2,4440,-595.0,国泰君安
2024-09-24,CU2410,short,5,%C4%CF%BB%AA%C6%DA%BB%F5,3131,549.0,南华期货
2024-09-24,CU2410,short,6,%D2%BB%B5%C2%C6%DA%BB%F5,3123,-64.0,一德期货
2024-09-24,CU2410,short,7,%D6%D0%D0%C5%BD%A8%CD%B6,2883,-88.0,中信建投
2024-09-24,CU2410,short,8,%CE%EF%B2%FA%D6%D0%B4%F3,2877,-511.0,物产中大
2024-09-24,CU2410,short,9,%D3%C0%B0%B2%C6%DA%BB%F5,2674,-981.0,永安期货
2024-09-24,CU2410,short,10,%C9%BD%BD%F0%C6%DA%BB%F5,2478,210.0,山金期货
2024-09-24,CU2410,short,11,%B7%BD%D5%FD%D6%D0%C6%DA,2476,-433.0,方正中期
2024-09-24,CU2410,short,12,%BD%A8%D0%C5%C6%DA%BB%F5,2263,-152.0,建信期货
2024-09-24,CU2410,short,13,%B9%E2%B4%F3%C6%DA%BB%F5,2251,397.0,光大期货
2024-09-24,CU2410,short,14,%D2%F8%BA%D3%C6%DA%BB%F5,2250,-643.0,银河期货
2024-09-24,CU2410,short,15,%D7%CF%BD%F0%CC%EC%B7%E7,2136,129.0,紫金天风
2024-09-24,CU2410,short,16,%D4%C6%B3%BF%C6%DA%BB%F5,1998,3.0,云晨期货
2024-09-24,CU2410,short,17,%B6%AB%D6%A4%C6%DA%BB%F5,1982,-1060.0,东证期货
2024-09-24,CU2410,short,18,%B9%E3%B7%A2%C6%DA%BB%F5,1958,-175.0,广发期货
2024-09-24,CU2410,short,19,%BA%A3%CD%A8%C6%DA%BB%F5,1943,11.0,海通期货
2024-09-24,CU2410,short,20,%D6%D0%CC%A9%C6%DA%BB%F5,1819,-54.0,中泰期货
2024-09-24,CU2410,short,999,TOTAL,63704,,TOTAL
2024-09-27,CU2410,volume,1,%D6%D0%D0%C5%C6%DA%BB%F5,9553,793.0,中信期货
2024-09-27,CU2410,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,9398,1041.0,国泰君安
2024-09-27,CU2410,volume,3,%BD%F0%C8%F0%C6%DA%BB%F5,6970,1266.0,金瑞期货
2024-09-27,CU2410,volume,4,%B6%AB%D6%A4%C6%DA%BB%F5,6105,1254.0,东证期货
2024-09-27,CU2410,volume,5,%BA%A3%CD%A8%C6%DA%BB%F5,4458,373.0,海通期货
2024-09-27,CU2410,volume,6,%D6%D0%CC%A9%C6%DA%BB%F5,4376,876.0,中泰期货
2024-09-27,CU2410,volume,7,%D4%C6%B3%BF%C6%DA%BB%F5,4172,2088.0,云晨期货
2024-09-27,CU2410,volume,8,%D6%D0%C1%B8%C6%DA%BB%F5,2413,764.0,中粮期货
2024-09-27,CU2410,volume,9,%D5%E3%C9%CC%C6%DA%BB%F5,2196,117.0,浙商期货
2024-09-27,CU2410,volume,10,%D0%C2%BA%FE%C6%DA%BB%F5,2191,1495.0,新湖期货
2024-09-27,CU2410,volume,11,%C4%CF%BB%AA%C6%DA%BB%F5,1588,-750.0,南华期货
2024-09-27,CU2410,volume,12,%D2%F8%BA%D3%C6%DA%BB%F5,1559,0.0,银河期货
2024-09-27,CU2410,volume,13,%B7%BD%D5%FD%D6%D0%C6%DA,1453,-1967.0,方正中期
2024-09-27,CU2410,volume,14,%B9%FA%C3%B3%C6%DA%BB%F5,1353,547.0,国贸期货
2024-09-27,CU2410,volume,15,%CE%E5%BF%F3%C6%DA%BB%F5,1335,-1583.0,五矿期货
2024-09-27,CU2410,volume,16,%B9%E3%D6%DD%C6%DA%BB%F5,1233,1051.0,广州期货
2024-09-27,CU2410,volume,17,%D3%C0%B0%B2%C6%DA%BB%F5,1212,-439.0,永安期货
2024-09-27,CU2410,volume,18,%CD%AD%B9%DA%BD%F0%D4%B4,1148,-748.0,铜冠金源
2024-09-27,CU2410,volume,19,%BB%AA%CC%A9%C6%DA%BB%F5,1041,489.0,华泰期货
2024-09-27,CU2410,volume,20,%BB%AA%CE%C5%C6%DA%BB%F5,956,-73.0,华闻期货
2024-09-27,CU2410,volume,999,TOTAL,64710,,TOTAL
2024-09-27,CU2410,long,1,%BD%F0%C8%F0%C6%DA%BB%F5,8384,-2704.0,金瑞期货
2024-09-27,CU2410,long,2,%B9%FA%CC%A9%BE%FD%B0%B2,7167,-568.0,国泰君安
2024-09-27,CU2410,long,3,%D4%C6%B3%BF%C6%DA%BB%F5,3975,-265.0,云晨期货
2024-09-27,CU2410,long,4,%CD%AD%B9%DA%BD%F0%D4%B4,3850,-294.0,铜冠金源
2024-09-27,CU2410,long,5,%D6%D0%D0%C5%C6%DA%BB%F5,3610,-658.0,中信期货
2024-09-27,CU2410,long,6,%CE%E5%BF%F3%C6%DA%BB%F5,3143,75.0,五矿期货
2024-09-27,CU2410,long,7,%B6%AB%D6%A4%C6%DA%BB%F5,3012,-680.0,东证期货
2024-09-27,CU2410,long,8,%D6%D0%C1%B8%C6%DA%BB%F5,2244,-592.0,中粮期货
2024-09-27,CU2410,long,9,%D2%F8%BA%D3%C6%DA%BB%F5,1969,-179.0,银河期货
2024-09-27,CU2410,long,10,%D6%D0%BA%BD%C6%DA%BB%F5,1394,-280.0,中航期货
2024-09-27,CU2410,long,11,%BA%A3%CD%A8%C6%DA%BB%F5,1343,-130.0,海通期货
2024-09-27,CU2410,long,12,%C8%F0%B4%EF%C6%DA%BB%F5,1098,-237.0,瑞达期货
2024-09-27,CU2410,long,13,%B9%FA%CD%B6%B0%B2%D0%C5,1064,-49.0,国投安信
2024-09-27,CU2410,long,14,%BA%EB%D2%B5%C6%DA%BB%F5,999,-430.0,弘业期货
2024-09-27,CU2410,long,15,%B1%A6%B3%C7%C6%DA%BB%F5,998,-177.0,宝城期货
2024-09-27,CU2410,long,16,%B6%AB%CE%E2%C6%DA%BB%F5,977,-111.0,东吴期货
2024-09-27,CU2410,long,17,%B9%E3%D6%DD%C6%DA%BB%F5,932,-1145.0,广州期货
2024-09-27,CU2410,long,18,%D6%D0%D0%C5%BD%A8%CD%B6,911,-122.0,中信建投
2024-09-27,CU2410,long,19,%C9%EA%CD%F2%C6%DA%BB%F5,891,-446.0,申万期货
2024-09-27,CU2410,long,20,%D2%BB%B5%C2%C6%DA%BB%F5,737,-114.0,一德期货
2024-09-27,CU2410,long,999,TOTAL,48698,,TOTAL
2024-09-27,CU2410,short,1,%BD%F0%C8%F0%C6%DA%BB%F5,4738,-658.0,金瑞期货
2024-09-27,CU2410,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,3950,-293.0,中信期货
2024-09-27,CU2410,short,3,%CE%E5%BF%F3%C6%DA%BB%F5,3409,-398.0,五矿期货
2024-09-27,CU2410,short,4,%C9%BD%BD%F0%C6%DA%BB%F5,2780,-113.0,山金期货
2024-09-27,CU2410,short,5,%D2%BB%B5%C2%C6%DA%BB%F5,2692,-31.0,一德期货
2024-09-27,CU2410,short,6,%B6%AB%D6%A4%C6%DA%BB%F5,2677,905.0,东证期货
2024-09-27,CU2410,short,7,%B9%FA%CC%A9%BE%FD%B0%B2,2240,-848.0,国泰君安
2024-09-27,CU2410,short,8,%D7%CF%BD%F0%CC%EC%B7%E7,1821,-93.0,紫金天风
2024-09-27,CU2410,short,9,%B9%E2%B4%F3%C6%DA%BB%F5,1806,97.0,光大期货
2024-09-27,CU2410,short,10,%D6%D0%D0%C5%BD%A8%CD%B6,1744,-225.0,中信建投
2024-09-27,CU2410,short,11,%C4%CF%BB%AA%C6%DA%BB%F5,1691,-635.0,南华期货
2024-09-27,CU2410,short,12,%BD%A8%D0%C5%C6%DA%BB%F5,1647,-376.0,建信期货
2024-09-27,CU2410,short,13,%B7%BD%D5%FD%D6%D0%C6%DA,1582,-441.0,方正中期
2024-09-27,CU2410,short,14,%CE%EF%B2%FA%D6%D0%B4%F3,1540,-261.0,物产中大
2024-09-27,CU2410,short,15,%D2%F8%BA%D3%C6%DA%BB%F5,1260,-156.0,银河期货
2024-09-27,CU2410,short,16,%B9%FA%C3%B3%C6%DA%BB%F5,1212,-248.0,国贸期货
2024-09-27,CU2410,short,17,%D6%D0%CC%A9%C6%DA%BB%F5,1178,-318.0,中泰期货
2024-09-27,CU2410,short,18,%D6%D0%C1%B8%C6%DA%BB%F5,1022,-141.0,中粮期货
2024-09-27,CU2410,short,19,%B6%AB%BA%A3%C6%DA%BB%F5,975,-321.0,东海期货
2024-09-27,CU2410,short,20,%B9%E3%B7%A2%C6%DA%BB%F5,951,-205.0,广发期货
2024-09-27,CU2410,short,999,TOTAL,40915,,TOTAL
2024-09-30,CU2410,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,8099,1129.0,金瑞期货
2024-09-30,CU2410,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,5326,-4072.0,国泰君安
2024-09-30,CU2410,volume,3,%B6%AB%D6%A4%C6%DA%BB%F5,4894,-1211.0,东证期货
2024-09-30,CU2410,volume,4,%D6%D0%D0%C5%C6%DA%BB%F5,4083,-5470.0,中信期货
2024-09-30,CU2410,volume,5,%D6%D0%CC%A9%C6%DA%BB%F5,3521,-855.0,中泰期货
2024-09-30,CU2410,volume,6,%D4%C6%B3%BF%C6%DA%BB%F5,2553,-1619.0,云晨期货
2024-09-30,CU2410,volume,7,%B7%BD%D5%FD%D6%D0%C6%DA,2031,578.0,方正中期
2024-09-30,CU2410,volume,8,%D2%F8%BA%D3%C6%DA%BB%F5,1883,324.0,银河期货
2024-09-30,CU2410,volume,9,%BA%A3%CD%A8%C6%DA%BB%F5,1743,-2715.0,海通期货
2024-09-30,CU2410,volume,10,%D6%D0%C1%B8%C6%DA%BB%F5,1463,-950.0,中粮期货
2024-09-30,CU2410,volume,11,%BB%AA%CE%C5%C6%DA%BB%F5,1300,344.0,华闻期货
2024-09-30,CU2410,volume,12,%B9%FA%C3%B3%C6%DA%BB%F5,1281,-72.0,国贸期货
2024-09-30,CU2410,volume,13,%CE%E5%BF%F3%C6%DA%BB%F5,1251,-84.0,五矿期货
2024-09-30,CU2410,volume,14,%D5%E3%C9%CC%C6%DA%BB%F5,1058,-1138.0,浙商期货
2024-09-30,CU2410,volume,15,%CD%AD%B9%DA%BD%F0%D4%B4,1043,-105.0,铜冠金源
2024-09-30,CU2410,volume,16,%B9%E3%B7%A2%C6%DA%BB%F5,962,21.0,广发期货
2024-09-30,CU2410,volume,17,%CE%EF%B2%FA%D6%D0%B4%F3,936,358.0,物产中大
